track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2eRmD96ncTEgQwJmXa6rrg,Womack & Womack,80s Soul (International Version),Teardrops,67,228573,False,0.872,0.715,11,-10.182,1,0.0468,0.0876,0.0706,0.177,0.967,133.225,4,disco
3GP7l2bmXT6T2FNAzERwBr,Christian Kuria,Borderline,Too Good,67,277500,False,0.69,0.406,5,-9.41,0,0.106,0.232,1.88e-06,0.145,0.507,160.14,4,chill
41svLE4If1WPdMB340wpU2,Tiwa Savage,Afrobeats 2022,Koroba,0,156454,False,0.85,0.645,11,-6.302,0,0.0611,0.358,1.12e-05,0.09,0.93,104.022,4,dancehall
5I58kPuYlnF0E3qIyq4pXc,Galy Galiano,Galy Galiano 30 Años,Te Reto a Que Me Olvides,35,213386,False,0.536,0.303,2,-7.441,1,0.0349,0.645,0.0,0.1,0.428,83.22,4,salsa
6lvgexU2L41wHEcB6ma1me,李龍基,金曲滿天星 - 經典精精選,路直路彎,23,144813,False,0.698,0.297,0,-11.943,0,0.0354,0.756,5.45e-05,0.132,0.591,121.963,4,cantopop
1pbeuLjBg7Wm4xNOo42mae,Palito Ortega,Idolos de Argentina,Vesida de Novia,36,189361,False,0.391,0.286,9,-9.856,0,0.0398,0.886,0.0,0.101,0.186,76.503,3,rock-n-roll
1x2UlZFowmZb2rhtl9RVu0,Sleepy Times,Thunderstorm (Sleep & Mindfulness),"Thunderstorm for Relaxing Sleep, Pt. 14",33,169960,False,0.0919,0.265,1,-36.5,1,0.057,9.66e-05,0.941,0.412,0.0391,87.027,4,sleep
53x9C19yH6ds3GmkNRsQUZ,Porya Hatami,Phone to Logos,Parachute,5,176007,False,0.355,0.0892,7,-27.235,1,0.0564,0.975,0.899,0.0779,0.0486,68.976,1,iranian
6jtVm3lSJXNS7giuIO29y2,Cepia,Natura Morta,Natura Morta,7,205293,False,0.372,0.609,1,-8.892,0,0.0425,0.224,0.928,0.0911,0.11,111.195,5,idm
4kUiK1qK8GW49u5wmmjhuC,Mr.Children,Versus,Replay,40,269600,False,0.633,0.717,2,-8.476,1,0.0288,0.109,0.0,0.17,0.608,118.205,4,j-rock
5uZzaQzp3MQef8d0kfuIAI,Logistics,Now More Than Ever,City Life,21,271480,False,0.441,0.966,4,-7.287,1,0.0469,0.000121,0.817,0.269,0.401,174.001,4,drum-and-bass
2tE7RudE4JHwDP2TMU0jtS,DJ Kantik,Zooo,Kul,44,161382,False,0.802,0.874,3,-1.984,0,0.0542,0.217,0.761,0.116,0.495,94.983,4,turkish
5zeri0nScx4GFiVfW4GDpM,Alphaxone;Onasander;protoU,Shadows of Forgotten Legends,Northern Waves,9,490591,False,0.133,0.231,0,-22.818,1,0.0335,0.841,0.973,0.144,0.0865,85.568,4,iranian
07jYNYNJEzeFwbchneVXYW,Marilyn Manson,WE ARE CHAOS,PAINT YOU WITH MY LOVE,44,269026,False,0.464,0.829,7,-3.93,1,0.0377,0.0107,0.0371,0.61,0.238,130.081,4,industrial
27NRZUFwO8J17mAgjtJDrB,Raymond Lam,"愛不疚 (劇集 ""溏心風暴之家好月圓"" 片尾曲)","愛不疚 - (劇集 ""溏心風暴之家好月圓"" 片尾曲)",45,231920,False,0.569,0.526,6,-9.621,0,0.0375,0.563,0.0,0.156,0.348,140.029,5,cantopop
5ZAUiOlYURVJEJ5ktV03v5,Culture Code;Karra,Make Me Move,Make Me Move,61,197052,False,0.537,0.65,8,-4.665,0,0.0415,0.215,0.000122,0.1,0.358,95.056,4,edm
1rd95QjWl1JIZUrA4w6S5g,Behemoth,Opvs Contra Natvram,Off To War!,45,287574,False,0.211,0.966,1,-4.583,1,0.074,1.77e-05,0.0147,0.125,0.162,148.099,4,black-metal
6zcFHFzvFnTvswc37VTEW8,Pete Bernhard,Things I Left Behind,street light,16,240000,False,0.717,0.394,6,-9.514,1,0.0303,0.851,0.000326,0.0989,0.87,142.043,4,honky-tonk
6oXRqxWfdlRcHq9SpV4CmN,Deep Sleep Hair Dryers;Hair Dryers for Background Noise;Hair Dryer Collection,Hair Dryer Collection for Background Noise,Hair Dryer on Low - Stationary with Slight Swell,38,80310,False,0.0,0.431,0,-9.414,1,0.0,0.163,0.995,0.921,0.0,0.0,0,sleep
7pluJ15vmT0NZdX2lmIbBI,Third Eye Blind,Post-Millennial Noise,Deep Inside of You,0,250293,False,0.508,0.558,7,-6.605,1,0.0238,0.00351,4.18e-05,0.0822,0.16,81.599,4,alt-rock
2VAqQZTzHxGReOUeSLVk7l,The Infamous Stringdusters,Let It Go,Summercamp,24,212626,False,0.563,0.613,4,-6.663,0,0.0307,0.195,0.00263,0.271,0.788,146.969,4,bluegrass
1D4VJQwZDN385ejjDK3ufc,Ed Solo;Darrison,Don't Stop,Break You Down,10,303272,True,0.815,0.84,4,-4.86,0,0.0367,0.211,7.88e-05,0.0517,0.967,110.005,4,breakbeat
6T5hiZikP7CNI2uXdWYlCg,Joachim Pastor,Eternity,Millenium,53,421935,False,0.443,0.517,6,-10.019,0,0.0542,0.0372,0.895,0.0702,0.0739,123.978,4,french
4oxiWO9whM6zCHxFZwmlVn,Pink Sweat$,Slow Down Soul,Nothing Feels Better,0,157779,False,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,soul
57UPqpbJiPqtwJVk5VmjhJ,Popcaan,Afro Hits,Skeleton Cartier,2,221583,True,0.549,0.82,2,-4.433,1,0.379,0.314,0.0,0.226,0.357,96.725,4,dancehall
3NIsZEsnGH8fquyngVuomV,El BAI;Marcianeke;King Savagge;Drakomafia;Victor La Voz,Sonando Flaite (Remix),Sonando Flaite - Remix,43,410500,False,0.824,0.828,11,-5.04,0,0.267,0.193,0.0,0.119,0.707,90.031,4,latino
7evgoLXIXUpN7cMNuINIvX,Sanjeev Abhyankar,Coffee Ani Barach Kahi,Tu Astis Tar,32,113946,False,0.598,0.187,7,-15.965,1,0.0346,0.503,0.0,0.231,0.519,75.02,4,classical
5x72Q1SyiDHJ4IF2mRzfkg,Neha Kakkar;Tanishk Bagchi,"Gali Gali (From ""Kgf Chapter 1"")","Gali Gali (From ""Kgf Chapter 1"")",66,174711,False,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,4,pop
7kxM3UJwN6rHAW5kwdlAHK,Linkin Park,Hybrid Theory (Bonus Edition),Forgotten,61,194426,False,0.615,0.947,8,-3.817,0,0.11,0.0132,0.0,0.366,0.498,108.193,4,metal
7DVjjAT6BFaEYdEHKVLA6V,Dean Martin,pov: you are walking in a winter wonderland,Winter Wonderland,0,114226,False,0.446,0.245,0,-14.733,1,0.0349,0.905,3.07e-05,0.122,0.458,129.416,4,jazz
02zFCfzkqFwNaZ4f0idBbi,Exaltasamba,Todos Os Sambas Ao Vivo,Me Apaixonei Pela Pessoa Errada - Ao Vivo,39,206333,False,0.403,0.724,2,-8.327,1,0.0391,0.627,0.0,0.958,0.816,159.921,4,samba
33vHQJWSTGFGl2SXMBkxvO,Midix,Диссоциативы,Диссоциативы,45,115615,False,0.825,0.595,2,-8.201,1,0.0341,0.113,3.38e-05,0.105,0.443,128.045,4,emo
224hSzD77teIxEspp7MNTt,Belfa;Kayli Marie,Late Night Thoughts,Late Night Thoughts,48,146864,False,0.752,0.129,7,-16.94,0,0.0531,0.845,0.0529,0.0938,0.207,118.022,4,chill
2vD20Aj8Ru9NAmJl1Ca2qS,Ólafur Arnalds,re:member,momentary,56,125413,False,0.429,0.00693,9,-31.051,1,0.0539,0.995,0.938,0.0711,0.431,97.075,4,ambient
3KHKpb11TVJ3ReHLpIFZyR,Lucille Croft;BRVMES;TINYKVT,Misery,Misery,40,205411,False,0.531,0.867,2,-4.392,1,0.0467,0.00874,0.609,0.0785,0.0597,169.942,4,club
2rIvJfWcBBQVRQn3VVWw9F,Vxnity,Baki,Baki,34,84532,True,0.721,0.738,0,-9.998,1,0.178,0.0305,0.185,0.0994,0.596,82.473,4,anime
0U5deyGbJ0sQxaXxE9dOa4,Mike Birbiglia,My Secret Public Journal,The Old Mill Pond Story,22,242293,False,0.509,0.794,3,-8.631,1,0.951,0.907,0.0,0.54,0.317,142.143,3,comedy
333mKnEIccxUgOwQCCTPD8,Deborah de Luca,MNML,Minimal,54,390447,False,0.723,0.769,11,-8.244,0,0.0634,0.226,0.892,0.0764,0.241,133.984,5,techno
13P0lQZCbajf0rkXKkui4P,Nat King Cole,Silent Night,Joy To The World - Remastered 1999,0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz
0f3xfyBAJe3vtQvyMFYlRq,BCee;Charlotte Haining,Life as We Know It,History,17,290742,False,0.591,0.901,10,-4.578,0,0.0406,0.1,0.338,0.0749,0.55,87.486,4,drum-and-bass
2O2A2kGaLJ3u2GQ4Gn4Lu3,Tomberlin,At Weddings,Any Other Way,51,202616,False,0.31,0.253,10,-12.303,1,0.0299,0.921,6.59e-06,0.0972,0.371,176.404,4,psych-rock
4MgFEi9BQrLfA6KOwAdk1G,The Nerves,One Way Ticket,Are You Famous? (Demo),21,114293,False,0.626,0.803,9,-5.908,1,0.0299,0.716,0.226,0.102,0.728,136.341,4,power-pop
6BQWmYuo5aO5och7iUg6Oj,Pritam;Hamsika;Arijit Singh;Joi,Agent Vinod,Raabta (Siyaah Raatein),45,287651,False,0.685,0.41,4,-6.725,1,0.0273,0.87,0.0,0.124,0.601,110.965,4,indian
1jdAzKbRRrIQ3fpodftKfj,Legião Urbana,Mais Do Mesmo,Geração Coca-Cola,49,141400,False,0.574,0.89,6,-5.789,0,0.041,0.082,0.0,0.0741,0.83,97.9,4,brazil
5WXnGRRg6o5dkWArWOWelN,Annie Lennox,Christmas Dinner 2022,Silent Night,0,223040,False,0.171,0.124,7,-13.758,1,0.0364,0.781,0.0,0.0929,0.0717,77.914,3,singer-songwriter
5nRBTzF9dLIlNqnl0xWo9g,Five Finger Death Punch,Got Your Six,Wash It All Away,65,224906,False,0.485,0.987,4,-3.1,1,0.0738,2.08e-05,0.0,0.267,0.272,123.576,4,groove
4oFKWRr95H6eSzkSwXcNRg,Lomoplay,High Pianist,High Pianist,6,166519,False,0.581,0.307,2,-10.415,1,0.0446,0.288,0.832,0.108,0.407,158.298,5,study
7yC7FWZz24L43brXzNpLWT,Syd Matters,Someday We Will Foresee Obstacles,To All of You,56,283266,False,0.312,0.536,1,-11.701,0,0.036,0.269,0.0769,0.113,0.0971,104.483,4,french
0ugllpORni0VVE6794ADpX,Ellie Goulding,Autumn Vibes 2022,"Still Falling For You - From ""Bridget Jones's Baby""",0,240867,False,0.476,0.518,1,-8.1,1,0.0401,0.553,1.27e-06,0.111,0.179,96.155,4,dance
56ICwlcXIKFoLg2CzbKwKF,Lasse Ivonen,All of Me,All of Me,52,181167,False,0.379,0.141,9,-20.041,1,0.049,0.967,0.934,0.111,0.265,122.264,4,guitar
47gmoUrZV3w20JAnQOZMcO,Elvis Presley,Elvis Presley,Blue Suede Shoes,66,119200,False,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,4,rock-n-roll
5IBBlGZ3dwIMIEGCKTAGdu,Becky Hill;Topic,EDM Gaming Music Autumn/Winter 2022,My Heart Goes (La Di Da),0,148960,False,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,4,dance
7MZmJSdPF9gy5nQsHjUMuB,Intence;Countree Hype,Yakuza - EP,London Drill,0,178688,False,0.814,0.749,5,-3.974,0,0.26,0.118,0.0,0.348,0.722,141.102,4,dancehall
5MnAi6ZF7cE8pAz7wYr9Ta,Vishal-Shekhar;Julius Packiam;Atif Aslam;Irshad Kamil,Tiger Zinda Hai,Dil Diyan Gallan,68,260536,False,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,4,pop
2l2LAtyDN5RgL6HsgBkWyP,Oliver Wallace;Peggy Lee,Disney Villains: Simply Sinister Songs,"The Siamese Cat Song - From ""Lady and the Tramp""",19,128853,False,0.61,0.377,10,-10.53,1,0.0373,0.815,0.00188,0.11,0.47,88.269,4,disney
4AbmZnHuX3rRR0X8KpiMGr,Seikima-II,1999 BLACK LIST [本家極悪集大成盤],SAVE YOUR SOUL〜美しきクリシェに背をむけて〜,21,272666,False,0.49,0.969,1,-3.895,1,0.0602,0.000685,1.3e-06,0.358,0.529,129.98,4,heavy-metal
2sZMAPtp2A8KTz46crglF7,Bryan Adams,World's Best Christmas Playlist,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock
0bNo9xPetAFAw0sL1rpIuu,Parangolé,Respeita o Pai: Verão 2021,Uau Que Delícia,44,134471,False,0.675,0.852,1,-2.185,1,0.21,0.602,0.0,0.611,0.871,101.846,4,funk
7mxjIp7v45WisQbCR17ERN,Bad Boy Bill;Alyssa Palmer;Dave Audé,Do What U Like (Pt. 1),Do What U Like - Dave Aude Club Remix,4,457720,False,0.81,0.883,5,-6.627,0,0.0572,0.0253,0.786,0.0553,0.779,127.99,4,chicago-house
2ESN5txePKqIZbt0JuEjXC,Imperative Reaction,As We Fall,As We Fall,26,274586,False,0.585,0.964,11,-5.181,0,0.0341,0.0273,2.87e-05,0.0438,0.949,135.03,4,industrial
0G9uGixvexL5gmZPieUn7Z,Anibal Troilo y su orquesta;Floreal Ruiz,Romance De Barrio,Romance De Barrio,17,155826,False,0.494,0.5,2,-4.026,0,0.0511,0.865,0.000449,0.205,0.719,99.227,3,tango
2brLSQnK9jprduMBn3XBVp,EDGE;Ratu$,EN LESSGUILL,CDG,32,173720,True,0.719,0.597,9,-8.26,0,0.244,0.344,0.0,0.0932,0.469,100.115,4,french
300bSfVhnNrXHZEHKxQjPU,Alcest,Kodama,Kodama,41,547400,False,0.466,0.573,3,-9.266,0,0.031,0.000925,0.782,0.341,0.245,104.996,3,black-metal
4xExX6cjgFyqKH2YCDCfvy,ORM,Ir,Klippens Lyse Hal,18,1395338,False,0.0858,0.814,6,-7.181,1,0.062,2.3e-05,0.691,0.0963,0.0627,171.799,4,black-metal
7frJTPBH4qaatdpJXJfjB5,Antonio Cirilo,Poderoso Deus,Poderoso Deus,44,889066,False,0.447,0.32,2,-10.914,1,0.0306,0.813,0.0,0.176,0.148,124.428,4,brazil
0SvrVP6M9upRX8nAuxUcdW,Jonathan Davis,Silent Hill Downpour (Music of Konami's Game),Silent Hill - Music of Konami's Game,52,190850,False,0.625,0.601,10,-9.671,0,0.0423,0.0349,0.00332,0.0665,0.532,94.981,4,industrial
0J7ryYVVpsmfkCyoOMIoqK,Jacky Cheung,過敏世界,這麼近(那麼遠),48,375733,False,0.545,0.324,7,-13.668,1,0.0284,0.361,0.0,0.129,0.159,141.956,4,cantopop
7rYSoPWMuQKfMqcems4GGj,Porsche Love,Intentional Grounding,Intentional Grounding,0,220298,True,0.668,0.394,2,-12.825,1,0.0778,0.124,4.06e-06,0.0805,0.0998,133.855,4,sad
25h6NHq2mLaiupkc0XDuBa,Akira Kosemura,Kioque,Kioque,58,130045,False,0.448,0.107,5,-23.153,1,0.0321,0.951,0.921,0.111,0.2,139.33,4,piano
5GKwq4sO5ZHKuWaDmdwMQc,Red Velvet,The Perfect Red Velvet - The 2nd Album Repackage,Bad Boy,71,210817,False,0.714,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985,4,k-pop
54q7FLhWb9FEObFBziNRTq,Sam MacPherson,Forget I Exist,Forget I Exist,60,172626,False,0.662,0.399,7,-8.933,1,0.0314,0.491,2.4e-05,0.127,0.265,96.05,4,songwriter
70pCGxki9NjJTk9nzYu8Di,Above & Beyond;Zoë Johnston;Etherwood,Giving It Out (Etherwood Remix),Giving It Out - Etherwood Remix,41,321379,False,0.335,0.777,1,-5.599,1,0.0431,0.00317,0.0721,0.108,0.0611,109.04,5,trance
5cCcTvZstIyX4Rg18MhVOJ,The Spinners,Slow Down Soul,Could It Be I'm Falling in Love,0,249733,False,0.382,0.727,9,-6.677,0,0.0861,0.729,0.0,0.196,0.826,207.266,4,disco
4G3Dj555j7wWDZeisudkDH,Ravyn Lenae;Doechii,The Look - R&B Feels,Xtasy - Remix,0,270497,True,0.663,0.794,5,-7.793,1,0.0886,0.231,0.000693,0.0861,0.74,107.084,4,alternative
6PrnqAkxifshpNad1rFk5t,Rufus Wainwright,Alternative Christmas 2022,Gay Messiah,0,194840,True,0.373,0.438,0,-9.214,1,0.0297,0.563,0.000109,0.355,0.411,139.331,3,singer-songwriter
3n3zzFH7zzO0gJNaw4RKSm,Pets Tseng,終極一班2 (電視原聲帶),一個人想著一個人,54,243666,False,0.502,0.442,3,-7.89,1,0.0425,0.746,0.0,0.197,0.201,136.102,4,mandopop
1z26rWstm3Qy1XdotC6mPx,shirobeats;Trap Music Now;JOEHDAH,Berserk Skeleton Meme Song (Remix),Berserk Skeleton Meme Song - Remix,49,131543,False,0.707,0.792,6,-6.885,0,0.0655,0.244,0.836,0.158,0.873,147.068,4,anime
0aS2KtZUK3AHnaDvJSMsIw,Cyndi Wang,愛你,第一次愛的人,54,233213,False,0.699,0.719,0,-5.634,0,0.0286,0.198,0.0,0.0826,0.652,93.999,4,mandopop
3ftVnkTGV4APsXEPiuB2sa,KK;DJ Marcelo,Lofi Chill Mix,Sach Keh Raha Hai - LoFi Flip,56,235004,False,0.65,0.479,2,-4.431,1,0.0281,0.622,0.00298,0.135,0.173,113.99,4,pop-film
5A7eooPKJHtr0UJmatjH4a,Pink Floyd,The Wall,"Another Brick in the Wall, Pt. 3",56,74411,False,0.653,0.472,2,-14.797,1,0.0353,0.0554,7.69e-05,0.397,0.448,102.558,4,psych-rock
6nsdMJW0IU4pR3pEmo0LAI,Seiko Oomori,Re: Re: Love,JUSTadICE,38,230933,False,0.405,0.988,0,-1.731,1,0.194,0.00126,0.00253,0.124,0.355,185.033,4,j-idol
4oSLCsucmfdBkgAzZLVo5c,Papon,Best Of Luck,Mathu Tumi,36,311562,False,0.657,0.536,5,-9.217,1,0.0266,0.498,0.000155,0.305,0.575,119.985,4,folk
4Ak08qsbY05C2fn6lcirCK,Joe Arroyo,32 Grandes Exitos,Falta La Plata,30,187733,False,0.76,0.539,6,-7.164,1,0.05,0.359,5.2e-05,0.0717,0.922,107.963,4,salsa
03KbmKOZsiggos6YrO6bUw,Baby Rasta & Gringo;Plan B,Ella Se Contradice,Ella Se Contradice,32,262920,False,0.774,0.747,4,-8.218,0,0.313,0.311,0.0,0.692,0.896,76.499,4,salsa
4DYBVGq2xVHOGzg2JuPdXQ,B12,Time Tourist (Expanded Edition),The Silicone Garden,13,209629,False,0.728,0.599,1,-10.903,1,0.0456,0.301,0.423,0.104,0.464,105.923,4,idm
1PYe4YkKMsZ4JdvEZYBE6m,The Verve,Rock Workout 2023,Bitter Sweet Symphony - Remastered 2016,1,357266,False,0.356,0.917,9,-6.005,1,0.0487,0.0336,0.0,0.406,0.523,171.172,4,r-n-b
3NStkb89SJ4vnVAgyje9fC,Oscar D'León,2En1,Que Lástima,28,236266,False,0.725,0.746,0,-9.937,0,0.0337,0.237,7.56e-06,0.372,0.965,95.858,4,salsa
1KtD0xaLAikgIt5tPbteZQ,Calvin Harris;Ayah Marar,18 Months,Thinking About You (feat. Ayah Marar),66,247933,False,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,4,progressive-house
1BxBJCHhyGYcPLZBAaC7YE,THE CHARM PARK,花が咲く道,花が咲く道,45,216860,False,0.403,0.929,11,-3.526,1,0.0592,0.0644,0.0219,0.294,0.518,100.069,4,j-pop
1PK3DbWp8HcIL04sKxAyNx,Juan D'Arienzo,Milongas para Bailar,El Esquinazo - Instrumental,23,153146,False,0.814,0.5,0,-8.265,1,0.308,0.927,0.825,0.091,0.968,104.732,4,tango
5fClRRa7P9nPIpstj50veV,Arctic Monkeys,The Car,Mr Schwartz,0,210012,False,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,4,garage
3hLpuwMvMO1PQOPTNPbVjJ,disrupt,Unrest,Give It Back,12,87520,False,0.305,0.994,6,-4.782,1,0.124,5.35e-06,0.0362,0.137,0.246,107.307,4,grindcore
6yWGoBDA5i9kvQYC7bi3aK,Rotting Christ,A Dead Poem,Ten Miles High,17,274306,False,0.503,0.793,2,-6.338,1,0.0317,4.9e-05,0.898,0.109,0.308,130.118,4,black-metal
5DO9f8iYvoKbRiEw96Va0J,Los Reyes Del Tango,A Don Juan,Loca,21,153200,False,0.533,0.372,4,-6.421,0,0.0588,0.573,0.177,0.311,0.679,135.578,4,tango
1Gqpa08T7eBAvPQj9O9L2Q,"Fear, and Loathing in Las Vegas",All That We Have Now,Just Awake,58,218573,False,0.357,0.98,5,-1.286,0,0.153,0.00143,0.0,0.196,0.567,191.147,4,hard-rock
3GkYAqLwnqMek9Wv1k4qUV,Salim–Sulaiman,Soulful Melodies - Flute Version Instrumental,Tujh Mein Rab Dikhta Hai,40,288063,False,0.393,0.641,5,-9.125,0,0.0556,0.403,0.969,0.124,0.652,76.3,4,folk
0d3Af9Y7sK96ZCmh0On6d3,Shane O;Countree Hype,Yakuza - EP,Wrath,0,188964,False,0.567,0.676,6,-6.558,0,0.357,0.321,0.0,0.285,0.105,122.717,5,j-dance
6ONguNljES7sX2KdLF4Giq,HALIENE;Markus Schulz,Butterfly x Metamorphosis,Butterfly x Metamorphosis,45,278260,False,0.546,0.903,3,-6.256,1,0.0572,0.00249,0.00477,0.515,0.0715,138.006,4,dubstep
6TDOeNy20BOWkBZjK33obX,Blue Highway,On The Roof Of The World,On The Roof Of The World,22,191701,False,0.608,0.795,11,-4.974,1,0.0299,0.191,0.0362,0.122,0.909,119.797,4,bluegrass
0VcWp30A3hSJrPjdDEHeNE,Tai Verdes,how deep?,how deep?,63,154506,False,0.802,0.691,6,-6.973,0,0.0466,0.0989,2.29e-06,0.277,0.452,97.021,4,indie-pop
4mfq9pVzDeUvrpoE9dvE2Z,The Cramps,Spooky Scary Season,I Was A Teenage Werewolf - Remastered,1,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,goth
21hvIW7umCAu3dWab4MYR1,Gary Moore,Run For Cover,Empty Rooms,52,257440,False,0.532,0.476,2,-9.707,0,0.0251,0.204,0.0,0.132,0.319,98.18,4,blues
2UzNyk6tBmMaXf1dphGUo0,Volbeat,Halloween Metal Nights,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3,alternative
5RDFTdftUZQ0VCjviQaNm2,Leon Lai,是愛是緣,Oh!夜,22,245306,False,0.779,0.462,11,-13.04,0,0.0293,0.121,2.64e-06,0.278,0.565,92.016,4,cantopop
2lXu7SNGIKHJ8EV2EetYFa,majiko,命に嫌われている。,命に嫌われている。,61,274586,False,0.727,0.833,0,-3.384,1,0.0443,0.065,0.0,0.122,0.525,99.985,4,j-rock
4J0phvYcKa1Hr1EBwH0pu3,Los Auténticos Decadentes,Supersonico,Qué Vas a Hacer Conmigo,37,206933,False,0.615,0.586,0,-9.846,1,0.0339,0.163,1.11e-06,0.145,0.763,130.221,4,ska
4nkUSCB0TzsJsipHbr8bl4,Julio Sosa,Grandes Éxitos De,Otario Que Andas Penando,21,141333,False,0.395,0.522,11,-9.455,1,0.089,0.965,2.62e-06,0.679,0.797,79.23,3,tango
5lq1qpWh3ZoQLWfgUvYRAT,Exhumed,Gore Metal,Deathmask,17,172333,False,0.209,0.877,1,-8.187,0,0.0931,5.74e-06,0.92,0.201,0.373,138.713,1,grindcore
5pMmWfuL0FTGshYt7HVJ8P,ABBA,ABBA Gold,SOS,70,201360,False,0.393,0.719,5,-4.773,1,0.0279,0.0629,0.00432,0.219,0.497,124.353,4,swedish
0NgfqSNzC0RTkq7tA0QCdi,Mavado;Di Genius,Di Genius Presents-Labwork Vol.1,Can't Take Wi Life ft. Di Genius,19,203501,False,0.54,0.784,2,-2.958,0,0.208,0.273,0.0,0.172,0.452,86.956,4,j-dance
7MzEigadl6tP6TmaxagWNt,Hillsong Worship,The Best Worship Songs In The World,Worthy Is The Lamb,25,433513,False,0.166,0.687,7,-5.253,1,0.0394,0.00332,3.45e-05,0.188,0.198,151.263,4,world-music
6so1xz8h9Ij28ElDMgmrBM,Everything But The Girl,Idlewild,Shadow on a Harvest Moon,18,218466,False,0.618,0.311,5,-14.823,1,0.0335,0.754,0.000336,0.11,0.386,172.514,4,trip-hop
74afik91rYltgoAHjaBBJV,Sirkazhi Govindarajan,Ethir Neechal,Vettri Venduma,40,161123,False,0.564,0.296,6,-18.489,1,0.179,0.99,0.883,0.492,0.931,109.566,4,classical
56jlrdCvA7Ih13L9OMcfDS,Propellerheads;Shirley Bassey,Decksandrumsandrockandroll 20th anniversary,History Repeating - Knee Length Mix,52,242533,False,0.717,0.829,10,-5.432,0,0.0367,0.00261,0.0147,0.106,0.729,144.04,4,trip-hop
3lmtdBi2hCaBhGjgW9hB4i,LeKtriQue;Sam Lamar,Black Magic,Black Magic,41,245367,False,0.738,0.965,8,-2.877,0,0.117,0.000539,0.728,0.393,0.284,112.01,4,club
2mP53Cu7tiHQ9ImEexoLdy,dj Shawny;IShowSpeed,"Shake, Pt. 2 (Sped Up Version)",Get Get Down - Sped Up Version,52,97779,False,0.875,0.879,5,-10.781,1,0.0817,0.0885,0.644,0.23,0.444,165.533,4,club
5KMHk8wOKndU436qS7YYmg,Los Peores De Chile,Los Peores De Chile,Chicholina,41,199346,False,0.629,0.875,5,-7.806,1,0.0662,0.00381,0.0,0.152,0.92,116.864,4,punk-rock
3PiCfazoaP1Cb0uvFF30Lm,Александр Цфасман;Ефрем Флакс,Я люблю танцевать,"Нет, нельзя",0,231810,False,0.278,0.215,3,-19.487,1,0.0613,0.89,0.0165,0.891,0.36,89.348,3,romance
43OlucSvyiXdnLza2Svo4a,a-ha,True North,Bumblebee,11,245880,False,0.186,0.784,4,-7.429,0,0.0528,0.229,0.243,0.165,0.189,105.016,4,synth-pop
6cBXgqN67ido6cnHaaT0fR,Pete Bernhard,Things I Left Behind,snow,18,197546,False,0.583,0.276,5,-13.276,0,0.0369,0.789,0.00475,0.103,0.224,129.294,4,honky-tonk
4lgEtC1W3xZSRFoJuPLmkk,Le Youth,Virgo,Virgo,50,324000,False,0.593,0.871,8,-8.068,1,0.0386,0.279,0.894,0.131,0.0719,121.994,4,progressive-house
5D7pZbo7zTa1BgBm696YXb,DualXess;Stefan von BierKeller;Inked_Princess__,Butzemann,Butzemann,26,126511,False,0.482,0.889,1,-3.993,1,0.122,0.0132,0.0,0.133,0.277,149.969,4,party
71S1qLFhY5IoeQJ2Dri5tV,Alugiana,Santifica,Santifica,47,339013,False,0.512,0.877,6,-3.955,0,0.0541,0.514,0.0,0.274,0.541,133.562,4,brazil
4HGq8ZzrPOtXxNEXN4XGFu,Zedd;Alessia Cara,Beginner Ride (Mixtape Vol. 1),Stay,1,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,techno
6ptIxIDLyhSizHXT84IyOs,In Element,Lyra,Adagio for Strings,36,217845,False,0.379,0.926,10,-9.116,0,0.123,0.00102,0.883,0.0877,0.0402,195.056,3,death-metal
4RNuCCsvfGF03sfmboHwlT,Peyk,Suluşaka,Gidin,41,195533,False,0.698,0.532,4,-8.513,1,0.032,0.226,0.00425,0.0684,0.394,105.909,4,jazz
